source,rg_ratio,lab_a,mean_r,mean_g,mean_b,label
nails,1.796453,158.168917,176.9704,98.511,93.91,1
nails,1.288436,137.860325,159.2736,123.6178,93.1104,1
nails,1.127824,131.723827,128.2557,113.7195,97.1389,1
nails,1.227038,136.26935,109.5288,89.2628,82.9734,1
nails,1.090635,132.113676,197.7522,181.3184,168.6511,1
nails,1.311384,141.459976,119.9472,91.4661,104.0243,1
nails,1.131299,136.881744,161.3917,142.6604,154.1495,1
nails,1.271826,142.810164,145.2506,114.2064,129.2671,1
nails,1.217006,139.507427,201.7181,165.7494,153.529,1
nails,1.554643,148.861228,150.6588,96.9089,86.722,1
nails,1.148234,135.208545,180.4606,157.1636,148.2355,1
nails,1.204186,135.927308,155.3012,128.9678,114.3526,1
nails,1.190492,136.706569,184.6194,155.0782,139.36,1
nails,1.085201,129.31835,186.9968,172.3153,147.2146,1
nails,1.132628,133.062693,172.7466,152.5184,135.7888,1
nails,1.050143,126.701537,176.5315,168.1023,140.1786,1
nails,1.162804,134.815729,177.0041,152.2218,134.3858,1
nails,2.021386,155.366075,134.0357,66.3088,48.0133,1
nails,1.290843,140.998339,177.6161,137.597,120.3202,1
nails,1.839728,159.598329,184.974,100.5442,75.825,1
nails,1.378078,147.231738,182.7906,132.6417,131.0594,1
nails,1.320907,138.177804,136.5115,103.3468,78.1725,1
nails,1.25938,140.754746,175.9954,139.7476,132.092,1
nails,1.55224,157.277254,197.8577,127.4659,143.3502,1
nails,1.690049,150.038661,137.1733,81.1652,71.1062,1
nails,1.500435,147.594345,146.7564,97.8092,94.1621,1
nails,1.006045,123.026983,152.3488,151.4333,117.263,1
nails,0.987254,121.979468,132.4799,134.1903,100.1111,1
nails,1.058778,124.551588,165.7104,156.511,108.4818,1
nails,1.149816,131.710989,83.2828,72.4315,65.177,1
nails,1.104324,133.097321,140.8296,127.5256,125.6027,1
nails,1.060234,130.898679,177.8723,167.767,162.493,1
nails,1.136245,136.455589,219.3186,193.0205,186.5628,1
nails,1.398496,146.918953,182.8834,130.7714,118.3088,1
nails,1.098597,133.21548,209.428,190.6322,181.2077,1
nails,1.070594,130.580765,163.2345,152.4709,142.2161,1
nails,1.134771,134.007758,136.6836,120.4504,116.627,1
nails,1.072874,131.218432,172.4687,160.7539,153.0772,1
nails,1.232003,144.578523,189.5003,153.8149,172.6706,1
nails,1.169667,140.957226,215.0231,183.8327,193.4772,1
nails,1.618152,161.303318,206.1689,127.4101,146.5332,1
nails,1.443818,151.342559,202.1148,139.9864,135.8904,1
nails,1.533766,157.058047,218.7932,142.6509,141.9823,1
nails,3.084158,159.108434,104.0643,33.7416,34.3299,1
nails,1.7404,145.313737,100.6784,57.8478,50.8486,1
nails,1.20973,133.141094,121.9994,100.8485,78.4346,1
nails,1.441416,145.77073,150.754,104.5874,100.9247,1
nails,1.329726,142.956017,156.2853,117.5319,116.7433,1
nails,1.302489,141.83147,173.0616,132.8699,122.3637,1
nails,1.1709,137.268528,199.2618,170.1783,162.0209,1
nails,1.240816,141.645732,195.1421,157.2692,151.9396,1
nails,1.088081,133.31185,223.7702,205.6559,198.5372,1
nails,1.211489,139.532362,188.5093,155.6013,149.5065,1
nails,1.206562,138.625974,163.4395,135.4588,134.4214,1
nails,1.145594,137.204674,160.8996,140.4508,142.9027,1
nails,1.132506,134.52554,161.0579,142.2138,134.0348,1
nails,0.964735,133.328833,124.1299,128.6673,129.0516,1
nails,0.971354,132.620361,131.593,135.4737,136.2038,1
nails,0.97716,131.699795,129.5492,132.5773,130.0843,1
nails,1.514755,151.494379,184.1056,121.5415,116.6872,1
nails,1.941709,157.55841,149.6249,77.0583,80.7116,1
nails,1.780096,154.767504,141.2117,79.3281,88.1772,1
nails,1.841434,164.635796,199.8513,108.5303,114.2659,1
nails,1.399371,147.292737,199.4779,142.5483,122.4846,1
nails,1.817329,165.537395,224.7746,123.684,106.4016,1
nails,1.224268,141.331043,220.6549,180.2342,171.3853,1
nails,1.458493,146.721117,186.7498,128.043,91.1362,1
nails,1.457452,153.747794,224.3867,153.9582,147.3923,1
nails,1.338084,136.430945,75.3609,56.32,54.4824,1
nails,1.173768,137.137336,159.492,135.8803,133.5281,1
nails,1.161884,136.945614,165.2308,142.2094,141.0789,1
nails,1.081576,131.157756,235.5461,217.7804,198.6775,1
nails,1.413264,150.889808,211.6787,149.78,144.7767,1
nails,1.520802,150.174513,169.051,111.1592,102.3619,1
nails,1.133799,135.604071,204.8521,180.6776,173.8361,1
nails,1.121601,133.161368,201.1975,179.3841,162.1354,1
nails,2.543938,153.845261,96.994,38.1275,32.2329,1
nails,2.031683,166.510395,191.0392,94.03,90.1387,1
nails,1.298342,139.943307,205.7521,158.473,112.6102,1
nails,1.472003,148.502879,184.4818,125.327,103.7017,1
nails,1.482388,148.84039,185.7288,125.2903,102.299,1
nails,1.507982,153.457089,202.185,134.0766,127.1882,1
nails,1.704893,149.976758,153.1284,89.817,39.0943,1
nails,1.513655,150.117676,164.5007,108.6777,104.1964,1
nails,1.238964,138.980968,212.1437,171.2267,139.1197,1
nails,1.48403,151.680747,188.9668,127.3336,122.3232,1
nails,1.633433,149.631409,137.0614,83.91,77.2559,1
nails,1.528363,146.245641,150.0087,98.1499,70.6277,1
nails,1.556745,149.869276,151.9913,97.634,93.1667,1
nails,1.275367,140.68315,200.3546,157.0956,125.5571,1
nails,1.294575,142.213738,184.657,142.6391,124.272,1
nails,1.316972,141.603539,183.7814,139.5485,102.9031,1
nails,1.29132,141.407235,182.6627,141.4543,115.7687,1
nails,1.16214,136.30956,196.2939,168.9072,153.8758,1
nails,1.445815,149.923614,188.0325,130.053,118.7799,1
nails,1.320809,141.196319,175.0771,132.5529,96.5084,1
nails,1.503636,153.589603,197.6493,131.4475,126.5202,1
nails,1.105196,132.445025,206.131,186.5109,168.5365,1
nails,1.145908,134.243673,157.6607,137.5859,124.7752,1
nails,1.171622,136.739053,161.8831,138.17,133.5266,1
nails,1.288196,140.171884,143.6491,111.5118,104.7507,1
nails,1.263591,141.526395,163.5519,129.4342,129.1362,1
nails,1.264913,139.122643,143.6305,113.5497,106.0436,1
nails,1.16977,137.559088,174.4399,149.1232,147.4631,1
nails,1.757771,150.623103,132.1415,75.1756,61.0719,1
nails,1.700805,158.433477,196.1674,115.3379,102.3981,1
nails,1.28557,139.679102,180.6498,140.5212,113.1478,1
nails,1.409631,150.636957,213.044,151.1346,145.5833,1
nails,1.825535,155.539217,168.5274,92.3167,47.5708,1
nails,1.76169,160.439041,210.024,119.2173,87.9166,1
nails,1.19392,136.953291,163.7451,137.1492,129.0954,1
nails,1.227788,140.322317,178.7053,145.5506,143.7377,1
nails,1.128049,132.35693,161.4139,143.0913,126.7102,1
nails,1.13978,135.396655,169.268,148.5093,146.2561,1
nails,1.411167,137.646651,73.1251,51.8189,51.3944,1
nails,1.102443,133.403187,204.9288,185.8861,177.4418,1
nails,1.577622,152.337301,197.5223,125.2026,82.5523,1
nails,1.442476,151.738907,227.3706,157.6252,133.9338,1
nails,1.413311,151.391316,228.3277,161.5552,146.5726,1
nails,1.241838,141.114837,216.9276,174.6826,155.2251,1
nails,1.179906,138.305495,218.1846,184.9168,173.0869,1
nails,1.281754,145.602135,220.265,171.8466,167.055,1
nails,1.23115,138.334914,187.0817,151.9569,130.0505,1
nails,1.613043,158.865905,205.4345,127.3583,130.2653,1
nails,1.52828,155.398848,205.2609,134.3084,132.3582,1
nails,1.53105,153.294947,202.837,132.4822,114.8535,1
nails,1.211014,142.644732,222.872,184.0375,187.2257,1
nails,1.188387,141.868212,230.417,193.8905,196.4538,1
nails,1.223036,137.86318,217.1636,177.5611,143.702,1
nails,1.33425,147.280802,228.6075,171.3378,154.8963,1
nails,1.647473,155.625183,182.0875,110.5253,101.8298,1
nails,1.13709,131.125579,153.8168,135.2723,109.3166,1
nails,1.092264,132.066128,178.5202,163.4405,154.7357,1
nails,1.235209,137.601587,174.2429,141.0636,119.0993,1
nails,1.279969,143.119014,182.4552,142.5465,138.1975,1
nails,1.441326,145.31393,134.5368,93.3423,91.7757,1
nails,1.342181,145.471202,168.8303,125.788,125.7879,1
nails,1.107052,135.159868,190.0526,171.6745,174.1546,1
nails,1.152083,136.753036,178.7776,155.1777,154.5926,1
nails,1.180686,139.183739,182.1098,154.2406,158.2811,1
nails,1.214404,139.795697,119.7609,98.617,114.1174,1
nails,1.249139,139.836003,115.0227,92.0816,103.4414,1
nails,1.331398,143.980968,126.2434,94.8202,109.4668,1
nails,1.109299,132.813245,212.7763,191.8116,175.405,1
nails,1.52035,151.674005,175.7643,115.6078,114.4287,1
nails,1.127856,134.90205,221.0976,196.0336,183.5956,1
nails,1.839487,152.975823,135.8358,73.8444,69.9657,1
nails,1.28217,145.34814,172.9758,134.9086,143.1072,1
nails,1.33568,142.719279,146.6237,109.7746,111.5383,1
nails,1.316537,139.635393,143.1874,108.7606,93.5375,1
nails,1.312652,135.633554,102.0987,77.7805,57.9082,1
nails,1.181923,137.443509,180.9943,153.1354,147.2483,1
nails,1.628423,160.886357,195.8531,120.2716,145.3581,1
nails,1.159409,138.122256,211.1668,182.1331,178.3662,1
nails,1.205859,143.32743,217.8443,180.6548,190.5922,1
nails,1.138364,133.54612,174.8682,153.6136,137.5407,1
nails,1.133793,135.594039,186.1872,164.2163,160.6101,1
nails,1.223648,139.435025,158.549,129.5707,130.4221,1
nails,1.305989,144.463847,182.0412,139.3895,139.8724,1
nails,1.369969,142.506605,149.9273,109.4385,96.7476,1
nails,1.139355,135.179449,188.173,165.1574,157.2174,1
nails,1.240875,141.185465,196.8237,158.6169,149.4433,1
nails,2.035632,166.2069,183.205,89.9991,102.1956,1
nails,1.932142,156.843051,149.8846,77.5743,61.7462,1
nails,0.99193,127.330898,136.4287,137.5386,134.6068,1
nails,0.982362,127.273302,117.3188,119.4252,118.2169,1
nails,0.997346,127.750665,172.3614,172.8201,171.2056,1
nails,2.015748,164.177304,185.0479,91.8011,92.8397,1
nails,1.707545,148.087257,127.8697,74.8851,54.0876,1
nails,1.33402,140.935146,160.613,120.3977,93.9094,1
nails,1.523519,158.013371,211.9875,139.1434,155.2404,1
nails,1.46662,154.688553,198.9155,135.6285,151.6902,1
nails,1.51584,155.191674,194.7521,128.478,138.2214,1
nails,1.121993,131.260044,217.4716,193.8261,158.0239,1
nails,1.47244,148.107869,175.3688,119.1008,100.6888,1
nails,1.158498,134.43109,211.9196,182.9262,154.1381,1
nails,1.20149,132.703843,153.7934,128.0023,89.1424,1
nails,1.236142,139.056306,170.4209,137.8651,128.2614,1
nails,1.122347,128.942065,161.7513,144.1189,105.381,1
nails,1.190656,135.380494,182.0655,152.912,128.7236,1
nails,1.285502,136.944888,140.4603,109.265,82.9419,1
nails,1.227878,135.048402,135.3083,110.1969,89.6563,1
nails,1.336398,138.959291,132.2883,98.9887,75.2861,1
nails,1.435686,142.215642,121.4118,84.5671,68.3961,1
nails,1.364096,140.833696,151.9788,111.4136,74.9371,1
nails,1.997792,160.583087,166.5139,83.349,70.1015,1
nails,1.432362,147.89655,173.9063,121.4123,115.4786,1
nails,1.379027,149.17961,197.9777,143.5633,146.5901,1
nails,1.555364,156.125869,202.1109,129.9444,131.185,1
nails,1.284573,142.212884,176.8684,137.6866,131.1229,1
nails,1.316227,140.17632,172.4489,131.0176,99.576,1
nails,1.544644,154.779004,188.1513,121.8088,127.3842,1
nails,1.680647,152.779633,165.8461,98.6799,73.283,1
nails,1.651251,155.342107,170.3058,103.1374,104.6139,1
nails,1.334165,144.116579,176.1476,132.0283,124.9528,1
nails,1.996268,159.242141,146.1053,73.1892,79.4879,1
nails,1.563069,154.441574,177.336,113.4537,121.3652,1
nails,1.468357,151.381042,208.2519,141.8265,124.9831,1
nails,1.267177,138.902614,167.968,132.5529,112.9972,1
nails,1.47554,147.549298,168.1495,113.9579,97.9744,1
nails,1.440139,147.183916,160.1767,111.223,108.918,1
nails,1.106792,136.029306,225.6102,203.8416,204.9443,1
nails,1.300917,142.137853,181.9175,139.8379,125.76,1
nails,2.400912,161.238867,128.2694,53.4253,68.6403,1
nails,1.573258,155.639215,173.6833,110.3972,130.6892,1
nails,1.809496,153.762326,142.3951,78.6932,73.9976,1
nails,1.616053,154.556991,158.0158,97.7788,111.1726,1
nails,1.546902,149.026596,138.5603,89.5728,92.3062,1
nails,1.849208,165.103047,194.936,105.416,119.7784,1
nails,1.488209,151.070789,172.2236,115.7254,116.9512,1
nails,1.194147,141.293769,207.7205,173.9489,178.7766,1
nails,1.343157,148.639328,186.851,139.1132,152.6789,1
nails,1.156395,138.663473,225.6125,195.0999,193.0129,1
nails,1.233948,142.59491,182.2362,147.6854,156.0078,1
nails,2.166845,164.919727,162.8568,75.1585,83.7977,1
nails,1.318575,140.464267,126.9419,96.272,91.8845,1
nails,1.24634,135.737666,118.0374,94.7072,77.3132,1
nails,1.301591,141.706247,145.4093,111.7166,110.5775,1
nails,1.224712,138.269625,133.5507,109.0466,106.9754,1
nails,1.088413,131.50854,172.1898,158.2026,145.4582,1
nails,1.087956,131.266592,161.9425,148.8502,135.506,1
nails,1.340015,145.111289,176.6453,131.8235,126.5618,1
nails,1.344424,140.54854,136.7237,101.6968,84.9632,1
nails,1.157152,136.570717,199.2796,172.2155,162.105,1
nails,1.106232,133.23769,200.174,180.9512,169.5677,1
nails,1.048334,129.219109,219.5889,209.4646,195.2513,1
nails,1.263123,142.865551,201.6926,159.6777,151.0257,1
nails,1.200462,138.880599,200.4698,166.9939,155.7275,1
nails,1.654114,152.569475,178.1878,107.724,70.5456,1
nails,1.701665,157.60399,183.5799,107.8826,103.47,1
nails,1.180385,138.410155,193.3895,163.8359,159.4644,1
nails,1.264876,143.347817,181.5052,143.4964,147.5102,1
nails,1.333747,146.087337,169.2855,126.9248,135.0299,1
nails,1.376809,147.237932,202.4335,147.0309,130.2268,1
nails,1.41875,144.448477,167.4998,118.0615,91.1726,1
nails,1.888544,153.3718,135.3904,71.6904,61.9169,1
nails,1.523972,152.804858,185.7821,121.9065,121.6539,1
nails,1.45816,148.109724,186.273,127.7452,103.995,1
nails,2.576721,172.589555,184.667,71.6674,72.7792,1
nails,1.145314,136.105143,206.2144,180.0506,171.1777,1
nails,1.664696,145.797761,112.2425,67.4252,49.7388,1
nails,1.368712,139.781165,138.0217,100.8406,72.4763,1
nails,1.284107,142.991371,190.3637,148.246,140.8309,1
nails,1.392571,147.042096,172.1057,123.5885,121.9606,1
nails,1.354285,146.776375,198.6162,146.6577,138.2253,1
nails,1.233121,141.812326,172.1439,139.6002,146.7322,1
nails,1.273521,140.723263,160.676,126.1668,119.3929,1
nails,1.394974,148.547523,171.2948,122.7942,131.7175,1
nails,1.076526,132.33322,78.1662,72.6097,79.9046,1
nails,1.031802,130.303511,153.9149,149.171,151.5791,1
nails,1.053954,131.383897,174.1816,165.2649,165.2158,1
nails,1.278113,142.303366,200.0129,156.4908,142.8572,1
nails,1.473624,151.341269,198.9265,134.9913,124.4873,1
nails,1.305082,142.881212,211.6667,162.1865,135.8665,1
nails,1.317578,139.892921,175.9984,133.5772,99.3019,1
nails,1.301373,143.595684,209.2707,160.8076,143.1759,1
nails,1.146432,133.892792,192.9024,168.2634,148.5116,1
nails,2.104201,172.1694,215.9348,102.6208,102.3107,1
nails,1.495801,149.837261,206.1037,137.7882,96.5044,1
nails,1.326448,147.005452,228.749,172.4523,159.5169,1
nails,1.099558,135.240303,225.9,205.4462,205.5827,1
nails,1.27737,143.642006,178.9733,140.1108,144.2216,1
nails,1.104951,135.505605,231.4333,209.4512,207.9369,1
nails,1.479709,144.637086,164.9514,111.4756,65.4708,1
nails,1.226329,136.892211,206.5526,168.4316,129.9434,1
nails,1.631261,155.491008,186.1005,114.0839,104.5915,1
nails,1.286872,143.097515,185.2897,143.9845,139.3151,1
nails,1.258514,141.581313,194.114,154.2407,143.2403,1
nails,1.406643,149.460912,208.3819,148.1412,136.7699,1
nails,1.094088,132.028483,215.5808,197.0416,181.409,1
nails,1.394047,146.30806,179.2072,128.5517,117.1629,1
nails,1.953072,155.49246,137.6441,70.4757,59.1294,1
nails,1.142276,136.477541,210.1766,183.9982,177.8094,1
nails,1.374674,143.182642,152.7843,111.1422,98.8816,1
nails,1.81511,153.45296,140.2338,77.2591,67.8454,1
nails,1.299053,145.825551,215.253,165.6999,160.1648,1
nails,1.715684,153.904711,160.239,93.3966,80.1126,1
nails,1.791817,154.503314,159.9138,89.2467,62.6697,1
nails,2.272027,166.968839,175.5306,77.2573,64.7733,1
nails,1.20523,137.886534,229.05,190.0466,157.1014,1
nails,1.249827,141.662747,228.2135,182.5961,159.2756,1
nails,1.98151,167.119708,200.7627,101.318,97.921,1
nails,1.792075,165.347285,213.4309,119.0971,124.3393,1
nails,1.391783,146.844438,169.1831,121.5585,117.825,1
nails,1.252354,140.101547,184.1532,147.0457,127.7186,1
nails,1.15244,134.539427,183.0412,158.8292,140.3037,1
nails,1.218811,140.458735,209.2219,171.6607,163.7705,1
nails,1.633397,160.745891,218.9165,134.0253,135.9754,1
nails,1.601073,156.015274,191.1194,119.3696,118.5219,1
nails,1.172234,140.547701,228.1954,194.6671,196.723,1
nails,1.147329,136.869809,221.1892,192.7862,183.4079,1
nails,1.298527,141.303592,178.3273,137.3305,117.8217,1
nails,1.092248,132.623861,154.6315,141.5718,137.7504,1
nails,1.137296,135.439848,167.2753,147.0816,144.0536,1
nails,1.123212,133.000355,159.6767,142.1608,129.1588,1
nails,1.280664,141.277528,156.7532,122.4,121.3259,1
nails,1.224821,138.565507,169.4541,138.35,129.1677,1
nails,1.620518,149.817326,144.9583,89.4518,82.3999,1
nails,1.11734,134.579571,135.9013,121.6293,125.0033,1
nails,1.12545,135.056031,147.6795,131.2182,133.0548,1
nails,1.107024,133.116853,117.6155,106.2448,107.7679,1
nails,2.15556,151.818664,89.5187,41.5292,58.0517,1
nails,1.555375,153.602119,181.1315,116.4552,115.8316,1
nails,1.637566,151.377365,147.4183,90.0228,85.8926,1
nails,1.054125,131.978178,170.1526,161.4161,164.058,1
nails,1.047568,130.713795,142.5568,136.0836,136.1972,1
nails,1.029986,129.570088,157.6396,153.0502,151.5551,1
nails,1.540417,148.901308,147.5122,95.7612,95.2038,1
nails,1.423488,149.67265,182.7737,128.3985,131.6537,1
nails,1.42961,146.880502,163.6561,114.476,110.0147,1
nails,1.169348,139.073821,184.6969,157.9486,159.6286,1
nails,1.28444,143.26606,185.9152,144.7442,135.9617,1
nails,1.275229,143.210674,147.9195,115.9944,120.6787,1
nails,1.36945,149.611087,195.8326,143.0009,136.3464,1
nails,1.23691,141.501218,167.4703,135.3941,131.3163,1
nails,1.228006,140.417203,179.7414,146.3685,136.0868,1
nails,1.584314,151.185045,151.0439,95.3371,96.9681,1
nails,1.300835,145.086192,211.0204,162.2191,153.818,1
nails,1.133888,135.873712,193.9756,171.0713,168.287,1
nails,1.608241,151.893437,154.3521,95.9758,94.0719,1
nails,1.284124,146.029806,187.6564,146.1358,160.1993,1
nails,1.566728,154.598232,176.9746,112.9581,118.5676,1
nails,1.188461,137.022709,186.6163,157.0234,142.6247,1
nails,1.224208,140.740085,191.9532,156.7979,152.2758,1
nails,1.228769,140.881454,194.4327,158.2338,151.7985,1
nails,1.266147,136.314011,156.0343,123.2355,86.3694,1
nails,1.523726,149.069515,166.8025,109.4701,93.6508,1
nails,1.338597,146.091853,197.2355,147.345,140.0955,1
nails,1.421632,149.571846,181.4694,127.6486,128.873,1
nails,1.455371,148.301753,154.5958,106.2244,110.6146,1
nails,1.241419,142.239496,188.9134,152.1754,152.1966,1
nails,1.468687,146.84847,169.4019,115.3424,92.7537,1
nails,1.464766,144.146433,137.1392,93.6254,79.4507,1
nails,1.58572,148.735133,143.8564,90.7199,85.3074,1
nails,1.410011,145.409074,141.7207,100.5103,104.0273,1
nails,1.33959,144.320205,156.1728,116.5826,119.7362,1
nails,1.399853,138.992645,85.3011,60.9357,62.3947,1
nails,1.486744,146.814487,159.6663,107.3933,91.2613,1
nails,1.588262,153.077837,174.7507,110.0264,106.2698,1
nails,1.364711,141.649635,161.4117,118.2753,93.1825,1
nails,1.360096,140.834148,169.3871,124.5405,83.5348,1
nails,1.471009,147.863341,167.5657,113.9121,101.9981,1
nails,1.422723,146.590571,164.4134,115.5624,107.9173,1
nails,1.256682,136.917646,168.2878,133.9144,99.3048,1
nails,1.584776,150.409606,152.5436,96.2556,91.1444,1
nails,1.26842,136.687618,143.7287,113.3131,86.2552,1
nails,1.968814,152.635812,120.6149,61.2627,61.002,1
nails,1.271214,143.018806,195.442,153.7444,148.3912,1
nails,1.623078,152.821761,172.8191,106.4761,94.7381,1
nails,1.094313,130.809019,116.2881,106.2659,99.1,1
nails,1.137825,134.238932,134.0653,117.8259,116.2349,1
nails,1.282885,138.790971,106.0739,82.6839,86.7954,1
nails,1.070756,130.376075,175.6272,164.0217,152.8654,1
nails,1.163986,132.284866,98.5335,84.6518,74.9822,1
nails,1.08603,128.925227,129.6628,119.3916,100.4792,1
nails,1.083829,131.429025,179.3087,165.44,155.7738,1
nails,1.425344,144.269657,133.9215,93.9573,92.0471,1
nails,1.095722,134.034354,181.277,165.4407,166.3724,1
nails,1.099554,131.526717,160.352,145.8336,133.9288,1
nails,1.131822,134.577523,178.361,157.5875,149.5169,1
nails,1.053661,128.478396,166.4421,157.9655,142.5344,1
nails,1.54011,148.789632,143.9677,93.4788,94.13,1
nails,1.036276,129.995532,210.7689,203.3907,199.8678,1
nails,1.155157,137.147094,171.6256,148.5734,150.666,1
nails,1.058116,131.28856,203.9673,192.7646,188.5112,1
nails,1.072675,133.27756,211.4348,197.1099,198.1812,1
